Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2015-11-09,686.05,686.05,638.6,647.6,7111844,4725921846.15,180347,"5,12,8926,56,7895,74,8873,98,2325,76,526",649.0,664.83,CIPLA,EQ
2015-11-16,647.0,648.5,613.15,625.8,4687440,2951259289.9,142728,"6,47,92371,76814,70,2314,81,888",626.0,633.4575,CIPLA,EQ
2015-11-23,628.95,648.9,627.4,641.45,4308323,2747974312.95,126281,"3,49,3555,68,6202,03,4815,28,9464,02,363",641.1,637.404,CIPLA,EQ
2015-11-30,640.0,651.5,633.1,643.65,5486136,3519959953.95,139821,"4,82,0287,17,4366,27,49314,97,542",644.65,640.9725,CIPLA,EQ
2015-12-07,645.5,661.4,640.1,645.2,5814798,3781009864.6,139466,"3,94,30710,32,7258,94,0786,77,7635,41,970",645.5,649.4,CIPLA,EQ
2015-12-14,642.0,648.5,620.0,637.05,4631459,2943800691.15,159601,"3,73,8995,44,0325,20,1735,96,0733,71,137",637.15,636.184,CIPLA,EQ
2015-12-21,637.05,649.8,636.3,643.7,5183374,3327367635.2,152516,"7,02,7337,70,6538,85,5776,71,6283,92,950",644.25,642.158,CIPLA,EQ
2015-12-28,643.95,659.45,641.5,657.6,2040522,1326496320.75,61859,"3,11,0281,62,0211,10,2484,38,153",655.5,649.165,CIPLA,EQ
2016-01-04,660.0,660.0,639.4,645.65,3012522,1963847375.5,118120,"2,33,9792,80,0703,55,4972,53,9494,05,703",645.0,652.196,CIPLA,EQ
2016-01-11,646.2,655.95,604.25,610.05,5830800,3673140221.25,195754,"3,39,9667,74,6303,33,6258,56,59110,41,086",610.5,634.186,CIPLA,EQ
2016-01-18,609.0,617.05,586.4,591.05,5613754,3407052249.15,148472,"7,49,6572,74,7485,43,2737,27,8868,58,442",591.0,607.568,CIPLA,EQ
2016-01-25,590.35,603.15,576.55,580.6,5512353,3242767291.2,145529,"4,11,4456,05,9828,01,6028,44,8314,54,540",581.0,588.618,CIPLA,EQ
2016-02-01,582.0,605.95,572.3,599.45,4510827,2642110529.95,114756,"5,90,7899,98,9206,35,6134,33,019",597.0,586.1675,CIPLA,EQ
2016-02-08,601.0,606.05,540.05,566.85,6710241,3803266561.15,169528,"8,06,6475,53,1956,42,8902,31,9886,56,157",567.5,565.964,CIPLA,EQ
2016-02-15,564.9,571.2,517.3,539.7,13880025,7481239631.85,264210,"7,54,34510,30,52417,69,7749,45,01716,71,005",540.3,541.3219999999999,CIPLA,EQ
2016-02-22,545.95,549.5,513.4,530.5,8847546,4658293970.8,185619,"13,89,53510,72,19411,69,3293,55,8158,51,974",530.1,526.0980000000001,CIPLA,EQ
2016-02-29,531.9,532.9,505.0,514.15,11081438,5740250985.25,144595,"5,30,99212,07,89321,54,60414,23,29425,45,581",512.05,519.104,CIPLA,EQ
2016-03-07,515.0,545.6,509.6,537.7,11363602,5994472280.5,142385,"16,34,44226,28,81323,01,62915,61,485",538.0,527.1525,CIPLA,EQ
2016-03-14,539.8,549.7,521.35,537.6,16112323,8594698585.55,248834,"6,35,01931,26,25924,01,79219,97,32331,01,091",537.55,534.2360000000001,CIPLA,EQ
2016-03-21,538.6,539.0,516.2,535.85,12850048,6780884580.25,197434,"21,96,12711,44,99713,41,45831,42,8847,03,891",536.3,528.512,CIPLA,EQ
2016-03-28,537.5,539.0,522.1,524.2,4838493,2570786984.7,114719,"10,00,0078,45,20412,76,035",524.5,531.58,CIPLA,EQ
2016-04-04,521.05,525.0,494.55,514.3,15970088,8136730348.299999,226244,"42,43,34733,84,84019,85,0656,80,3223,74,253",512.9,511.566,CIPLA,EQ
2016-04-11,513.0,516.0,497.0,502.15,9202116,4638439589.6,164069,"4,98,2619,81,03012,42,9478,45,33020,85,547",503.0,504.87,CIPLA,EQ
2016-04-18,502.7,525.7,499.7,524.1,10773008,5510524418.15,136293,"28,33,34426,78,22125,42,357",524.2,511.60999999999996,CIPLA,EQ
2016-04-25,525.0,536.55,519.25,526.5,10130771,5357263852.85,183688,"18,82,98126,48,15514,23,11215,54,434",527.0,528.9025,CIPLA,EQ
2016-05-02,524.65,544.6,524.15,540.65,8669712,4644078071.95,176799,"12,40,3648,65,26323,60,0823,31,0816,66,099",538.95,536.574,CIPLA,EQ
2016-05-09,540.0,547.0,526.55,536.55,4575414,2462166700.5,124082,"7,21,4402,48,1353,78,1682,47,9202,86,994",536.45,537.762,CIPLA,EQ
2016-05-16,537.0,542.45,520.35,521.8,4057592,2164003648.65,116346,"2,63,7715,43,7562,66,6875,83,1954,49,096",521.9,533.672,CIPLA,EQ
2016-05-23,523.0,528.65,494.8,497.4,6117759,3122539262.75,133641,"3,34,5142,94,9035,57,9857,32,38811,65,365",495.1,514.5139999999999,CIPLA,EQ
2016-05-30,499.95,505.2,457.45,473.55,25964644,12258470865.5,437868,"9,60,61062,23,23124,80,33414,15,8815,48,058",473.6,476.758,CIPLA,EQ
2016-06-06,475.4,479.25,459.0,466.65,7698146,3617941519.35,192964,"13,32,2776,52,6196,70,1226,82,9077,27,532",467.0,469.358,CIPLA,EQ
2016-06-13,466.65,486.6,465.55,468.7,7280919,3453554784.95,166996,"11,83,1993,93,0408,44,8396,95,7795,23,819",468.4,473.89799999999997,CIPLA,EQ
2016-06-20,470.1,492.55,469.55,488.25,7243249,3506486835.5,179264,"15,75,72610,09,0576,40,1102,64,7273,18,855",488.1,485.2900000000001,CIPLA,EQ
2016-06-27,490.0,491.0,459.6,489.05,7691511,3672601644.65,132658,"3,74,4082,80,20813,96,2317,79,25915,21,680",490.6,478.756,CIPLA,EQ
2016-07-04,490.0,513.4,486.55,510.2,7039450,3534589229.25,148334,"8,44,8164,75,05514,15,0814,93,1006,35,200",510.0,503.096,CIPLA,EQ
2016-07-11,510.2,528.25,502.7,522.0,6039247,3118366969.6499996,102073,"2,70,27413,07,2549,67,8168,61,553",520.9,515.325,CIPLA,EQ
2016-07-18,522.5,522.9,505.3,506.95,5814579,2986012109.55,147452,"4,79,3607,08,1706,50,5354,77,1349,50,333",506.8,513.884,CIPLA,EQ
2016-07-25,507.0,526.95,500.55,524.6,9412897,4850363872.55,141967,"5,27,21727,48,72510,98,5915,96,5186,90,647",524.4,515.838,CIPLA,EQ
2016-08-01,527.5,535.5,516.95,524.05,7089669,3732886724.45,152386,"13,31,3223,14,9579,15,9358,33,6563,97,403",525.1,525.96,CIPLA,EQ
2016-08-08,525.1,541.2,515.3,535.4,5972481,3159784792.9,146037,"4,97,3698,38,6358,95,4882,38,9563,15,921",535.0,529.596,CIPLA,EQ
2016-08-15,537.8,540.0,512.1,515.95,4582828,2397460048.3,106997,"3,53,6203,23,9542,18,7768,59,061",512.9,524.9325,CIPLA,EQ
2016-08-22,510.2,564.9,510.2,557.6,16888645,9242905400.9,304620,"34,69,79414,41,7105,21,5848,13,0363,60,595",557.25,552.6299999999999,CIPLA,EQ
2016-08-29,557.6,574.55,552.05,568.0,9968360,5645378815.0,199861,"3,85,1478,87,86622,21,55715,11,3595,64,372",569.3,564.708,CIPLA,EQ
2016-09-05,570.0,587.5,567.7,577.95,6512846,3753465495.6,118859,"5,52,81925,69,8124,21,1333,70,920",578.0,575.5025,CIPLA,EQ
2016-09-12,585.0,598.4,562.3,570.1,7359160,4288479581.45,158779,"6,21,52512,23,5287,16,2536,12,3475,06,014",570.5,582.28,CIPLA,EQ
2016-09-19,570.0,600.0,569.8,597.8,6233324,3666519320.1000004,182725,"9,37,4554,62,51110,30,1015,89,545",597.5,588.3675000000001,CIPLA,EQ
2016-09-26,598.7,617.8,596.0,604.5,8736545,5296679437.85,206760,"13,95,0398,72,75411,18,7596,96,59612,66,627",607.5,606.7439999999999,CIPLA,EQ
2016-10-03,604.0,612.4,562.25,588.85,13371909,7889103060.599999,247021,"6,58,4819,63,53113,96,42725,42,2504,29,111",590.5,596.266,CIPLA,EQ
2016-10-10,590.3,603.85,566.5,580.65,6370647,3734478514.2,151348,"6,03,4763,83,8277,21,2355,48,1943,39,914",581.4,585.772,CIPLA,EQ
2016-10-17,596.95,599.0,580.5,586.0,6234253,3664740116.6499996,150885,"18,99,9205,54,7697,92,839",586.5,587.6233333333333,CIPLA,EQ
